Dataset,#TrainingRelease,%training/total,%Defective/training,%Defective/testing,Classifier,Feature Selection,Balancing,Sensitivity,TP,FP,TN,FN,Precision,Recall,AUC,Kappa
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,undersampling,No,6,60,364,10,0.09,0.38,0.67,0.09
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,16,372,52,0,0.04,1,0.56,0.01
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,15,308,116,1,0.05,0.94,0.87,0.02
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,SMOTE,No,8,37,387,8,0.18,0.5,0.7,0.22
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,9,190,234,7,0.05,0.56,0.56,0.02
AVRO,6,20.27,9.84,3.64,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,9,67,357,7,0.12,0.56,0.65,0.14
AVRO,7,30.25,7.8,0.85,Random Forest,No,No,No,0,10,224,2,0,0,0.6,-0.01
AVRO,7,30.25,7.8,0.85,Random Forest,No,No,Sensitive Threshold,1,87,147,1,0.01,0.5,0.56,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,No,No,Sensitive Learning,1,36,198,1,0.03,0.5,0.62,0.04
AVRO,7,30.25,7.8,0.85,Random Forest,No,oversampling,No,1,130,104,1,0.01,0.5,0.54,-0
AVRO,7,30.25,7.8,0.85,Random Forest,No,oversampling,Sensitive Threshold,2,234,0,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,No,oversampling,Sensitive Learning,1,130,104,1,0.01,0.5,0.48,-0
AVRO,7,30.25,7.8,0.85,Random Forest,No,undersampling,No,1,83,151,1,0.01,0.5,0.58,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,No,undersampling,Sensitive Threshold,2,232,2,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,No,undersampling,Sensitive Learning,1,75,159,1,0.01,0.5,0.6,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,No,SMOTE,No,1,11,223,1,0.08,0.5,0.51,0.13
AVRO,7,30.25,7.8,0.85,Random Forest,No,SMOTE,Sensitive Threshold,1,129,105,1,0.01,0.5,0.47,-0
AVRO,7,30.25,7.8,0.85,Random Forest,No,SMOTE,Sensitive Learning,1,55,179,1,0.02,0.5,0.59,0.02
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,No,No,1,12,222,1,0.08,0.5,0.64,0.12
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,No,Sensitive Threshold,1,49,185,1,0.02,0.5,0.65,0.02
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,No,Sensitive Learning,1,45,189,1,0.02,0.5,0.52,0.03
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,oversampling,No,1,109,125,1,0.01,0.5,0.6,0
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,oversampling,Sensitive Threshold,2,234,0,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,oversampling,Sensitive Learning,1,62,172,1,0.02,0.5,0.58,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,undersampling,No,1,73,161,1,0.01,0.5,0.6,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,undersampling,Sensitive Threshold,2,233,1,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,undersampling,Sensitive Learning,1,77,157,1,0.01,0.5,0.62,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,SMOTE,No,0,11,223,2,0,0,0.6,-0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,SMOTE,Sensitive Threshold,1,105,129,1,0.01,0.5,0.53,0
AVRO,7,30.25,7.8,0.85,Random Forest,Best first,SMOTE,Sensitive Learning,1,56,178,1,0.02,0.5,0.64,0.02
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,No,No,1,11,223,1,0.08,0.5,0.56,0.13
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,No,Sensitive Threshold,1,48,186,1,0.02,0.5,0.65,0.02
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,No,Sensitive Learning,1,45,189,1,0.02,0.5,0.62,0.03
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,oversampling,No,1,109,125,1,0.01,0.5,0.6,0
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,2,234,0,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,oversampling,Sensitive Learning,1,62,172,1,0.02,0.5,0.58,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,undersampling,No,1,73,161,1,0.01,0.5,0.6,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,2,233,1,0,0.01,1,0.5,0
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,undersampling,Sensitive Learning,1,77,157,1,0.01,0.5,0.62,0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,SMOTE,No,0,11,223,2,0,0,0.6,-0.01
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,1,105,129,1,0.01,0.5,0.53,0
AVRO,7,30.25,7.8,0.85,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,1,56,178,1,0.02,0.5,0.64,0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,No,No,1,17,217,1,0.06,0.5,0.71,0.09
AVRO,7,30.25,7.8,0.85,Ibk,No,No,Sensitive Threshold,1,17,217,1,0.06,0.5,0.71,0.09
AVRO,7,30.25,7.8,0.85,Ibk,No,No,Sensitive Learning,1,17,217,1,0.06,0.5,0.71,0.09
AVRO,7,30.25,7.8,0.85,Ibk,No,oversampling,No,0,41,193,2,0,0,0.41,-0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,oversampling,Sensitive Threshold,0,41,193,2,0,0,0.41,-0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,oversampling,Sensitive Learning,0,36,198,2,0,0,0.66,-0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,undersampling,No,1,49,185,1,0.02,0.5,0.66,0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,undersampling,Sensitive Threshold,1,49,185,1,0.02,0.5,0.65,0.02
AVRO,7,30.25,7.8,0.85,Ibk,No,undersampling,Sensitive Learning,2,216,18,0,0.01,1,0.54,0
AVRO,7,30.25,7.8,0.85,Ibk,No,SMOTE,No,1,19,215,1,0.05,0.5,0.71,0.08
AVRO,7,30.25,7.8,0.85,Ibk,No,SMOTE,Sensitive Threshold,1,19,215,1,0.05,0.5,0.71,0.08
AVRO,7,30.25,7.8,0.85,Ibk,No,SMOTE,Sensitive Learning,1,32,202,1,0.03,0.5,0.73,0.04
AVRO,7,30.25,7.8,0.85,Ibk,Best first,No,No,1,19,215,1,0.05,0.5,0.72,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Best first,No,Sensitive Threshold,1,19,215,1,0.05,0.5,0.71,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Best first,No,Sensitive Learning,1,19,215,1,0.05,0.5,0.72,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Best first,oversampling,No,2,118,116,0,0.02,1,0.78,0.02
AVRO,7,30.25,7.8,0.85,Ibk,Best first,oversampling,Sensitive Threshold,2,118,116,0,0.02,1,0.75,0.02
AVRO,7,30.25,7.8,0.85,Ibk,Best first,oversampling,Sensitive Learning,2,217,17,0,0.01,1,0.53,0
AVRO,7,30.25,7.8,0.85,Ibk,Best first,undersampling,No,1,70,164,1,0.01,0.5,0.62,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Best first,undersampling,Sensitive Threshold,1,70,164,1,0.01,0.5,0.6,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Best first,undersampling,Sensitive Learning,1,81,153,1,0.01,0.5,0.67,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Best first,SMOTE,No,1,20,214,1,0.05,0.5,0.72,0.07
AVRO,7,30.25,7.8,0.85,Ibk,Best first,SMOTE,Sensitive Threshold,1,20,214,1,0.05,0.5,0.71,0.07
AVRO,7,30.25,7.8,0.85,Ibk,Best first,SMOTE,Sensitive Learning,1,26,208,1,0.04,0.5,0.7,0.05
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,No,No,1,19,215,1,0.05,0.5,0.72,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,No,Sensitive Threshold,1,19,215,1,0.05,0.5,0.71,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,No,Sensitive Learning,1,19,215,1,0.05,0.5,0.72,0.08
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,oversampling,No,2,118,116,0,0.02,1,0.78,0.02
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,oversampling,Sensitive Threshold,2,118,116,0,0.02,1,0.75,0.02
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,oversampling,Sensitive Learning,2,217,17,0,0.01,1,0.53,0
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,undersampling,No,1,70,164,1,0.01,0.5,0.62,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,undersampling,Sensitive Threshold,1,70,164,1,0.01,0.5,0.6,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,undersampling,Sensitive Learning,1,81,153,1,0.01,0.5,0.67,0.01
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,SMOTE,No,1,20,214,1,0.05,0.5,0.72,0.07
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,1,20,214,1,0.05,0.5,0.71,0.07
AVRO,7,30.25,7.8,0.85,Ibk,Greedy Backward,SMOTE,Sensitive Learning,1,26,208,1,0.04,0.5,0.7,0.05
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,No,No,1,49,185,1,0.02,0.5,0.67,0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,No,Sensitive Threshold,1,141,93,1,0.01,0.5,0.45,-0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,No,Sensitive Learning,1,125,109,1,0.01,0.5,0.68,-0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,oversampling,No,1,77,157,1,0.01,0.5,0.53,0.01
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,oversampling,Sensitive Threshold,1,88,146,1,0.01,0.5,0.56,0.01
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,oversampling,Sensitive Learning,1,103,131,1,0.01,0.5,0.6,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,undersampling,No,1,65,169,1,0.02,0.5,0.7,0.01
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,undersampling,Sensitive Threshold,2,209,25,0,0.01,1,0.55,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,undersampling,Sensitive Learning,0,42,192,2,0,0,0.61,-0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,SMOTE,No,1,111,123,1,0.01,0.5,0.69,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,SMOTE,Sensitive Threshold,2,209,25,0,0.01,1,0.55,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,No,SMOTE,Sensitive Learning,1,111,123,1,0.01,0.5,0.71,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,No,No,1,13,221,1,0.07,0.5,0.64,0.11
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,No,Sensitive Threshold,1,46,188,1,0.02,0.5,0.65,0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,No,Sensitive Learning,1,41,193,1,0.02,0.5,0.64,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,oversampling,No,1,97,137,1,0.01,0.5,0.72,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,oversampling,Sensitive Threshold,2,201,33,0,0.01,1,0.57,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,oversampling,Sensitive Learning,1,48,186,1,0.02,0.5,0.68,0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,undersampling,No,1,37,197,1,0.03,0.5,0.72,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,undersampling,Sensitive Threshold,2,192,42,0,0.01,1,0.59,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,undersampling,Sensitive Learning,1,39,195,1,0.03,0.5,0.52,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,SMOTE,No,1,23,211,1,0.04,0.5,0.63,0.06
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,SMOTE,Sensitive Threshold,1,91,143,1,0.01,0.5,0.56,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Best first,SMOTE,Sensitive Learning,1,45,189,1,0.02,0.5,0.67,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,No,No,1,13,221,1,0.07,0.5,0.64,0.11
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,No,Sensitive Threshold,1,46,188,1,0.02,0.5,0.65,0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,No,Sensitive Learning,1,41,193,1,0.02,0.5,0.64,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,oversampling,No,1,97,137,1,0.01,0.5,0.72,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,oversampling,Sensitive Threshold,2,201,33,0,0.01,1,0.57,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,oversampling,Sensitive Learning,1,48,186,1,0.02,0.5,0.68,0.02
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,undersampling,No,1,37,197,1,0.03,0.5,0.72,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,undersampling,Sensitive Threshold,2,192,42,0,0.01,1,0.59,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,undersampling,Sensitive Learning,1,39,195,1,0.03,0.5,0.52,0.03
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,SMOTE,No,1,23,211,1,0.04,0.5,0.63,0.06
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,SMOTE,Sensitive Threshold,1,91,143,1,0.01,0.5,0.56,0
AVRO,7,30.25,7.8,0.85,Naive Bayes,Greedy Backward,SMOTE,Sensitive Learning,1,45,189,1,0.02,0.5,0.67,0.03
AVRO,8,35.6,6.75,4.6,Random Forest,No,No,No,4,6,222,7,0.4,0.36,0.75,0.35
AVRO,8,35.6,6.75,4.6,Random Forest,No,No,Sensitive Threshold,7,16,212,4,0.3,0.64,0.78,0.37
AVRO,8,35.6,6.75,4.6,Random Forest,No,No,Sensitive Learning,5,10,218,6,0.33,0.45,0.77,0.35
AVRO,8,35.6,6.75,4.6,Random Forest,No,oversampling,No,9,53,175,2,0.15,0.82,0.86,0.18
AVRO,8,35.6,6.75,4.6,Random Forest,No,oversampling,Sensitive Threshold,11,225,3,0,0.05,1,0.51,0
AVRO,8,35.6,6.75,4.6,Random Forest,No,oversampling,Sensitive Learning,5,19,209,6,0.21,0.45,0.86,0.24
AVRO,8,35.6,6.75,4.6,Random Forest,No,undersampling,No,8,50,178,3,0.14,0.73,0.89,0.17
AVRO,8,35.6,6.75,4.6,Random Forest,No,undersampling,Sensitive Threshold,11,220,8,0,0.05,1,0.52,0
AVRO,8,35.6,6.75,4.6,Random Forest,No,undersampling,Sensitive Learning,5,13,215,6,0.28,0.45,0.83,0.31
AVRO,8,35.6,6.75,4.6,Random Forest,No,SMOTE,No,4,6,222,7,0.4,0.36,0.77,0.35
AVRO,8,35.6,6.75,4.6,Random Forest,No,SMOTE,Sensitive Threshold,7,44,184,4,0.14,0.64,0.72,0.16
AVRO,8,35.6,6.75,4.6,Random Forest,No,SMOTE,Sensitive Learning,6,13,215,5,0.32,0.55,0.69,0.36
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,No,No,2,0,228,9,1,0.18,0.74,0.3
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,No,Sensitive Threshold,7,15,213,4,0.32,0.64,0.79,0.39
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,No,Sensitive Learning,4,9,219,7,0.31,0.36,0.78,0.3
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,oversampling,No,7,47,181,4,0.13,0.64,0.82,0.15
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,oversampling,Sensitive Threshold,11,228,0,0,0.05,1,0.5,0
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,oversampling,Sensitive Learning,8,51,177,3,0.14,0.73,0.8,0.16
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,undersampling,No,8,52,176,3,0.13,0.73,0.84,0.16
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,undersampling,Sensitive Threshold,11,223,5,0,0.05,1,0.51,0
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,undersampling,Sensitive Learning,6,39,189,5,0.13,0.55,0.85,0.15
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,SMOTE,No,1,2,226,10,0.33,0.09,0.75,0.13
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,SMOTE,Sensitive Threshold,7,23,205,4,0.23,0.64,0.77,0.29
AVRO,8,35.6,6.75,4.6,Random Forest,Best first,SMOTE,Sensitive Learning,5,11,217,6,0.31,0.45,0.65,0.33
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,No,No,2,2,226,9,0.5,0.18,0.73,0.25
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,No,Sensitive Threshold,7,13,215,4,0.35,0.64,0.79,0.42
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,No,Sensitive Learning,4,10,218,7,0.29,0.36,0.74,0.28
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,oversampling,No,7,47,181,4,0.13,0.64,0.82,0.15
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,oversampling,Sensitive Threshold,11,228,0,0,0.05,1,0.5,0
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,oversampling,Sensitive Learning,8,51,177,3,0.14,0.73,0.8,0.16
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,undersampling,No,8,52,176,3,0.13,0.73,0.84,0.16
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,undersampling,Sensitive Threshold,11,223,5,0,0.05,1,0.51,0
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,undersampling,Sensitive Learning,6,39,189,5,0.13,0.55,0.85,0.15
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,SMOTE,No,1,2,226,10,0.33,0.09,0.75,0.13
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,SMOTE,Sensitive Threshold,7,23,205,4,0.23,0.64,0.77,0.29
AVRO,8,35.6,6.75,4.6,Random Forest,Greedy Backward,SMOTE,Sensitive Learning,5,11,217,6,0.31,0.45,0.65,0.33
AVRO,8,35.6,6.75,4.6,Ibk,No,No,No,4,8,220,7,0.33,0.36,0.66,0.31
AVRO,8,35.6,6.75,4.6,Ibk,No,No,Sensitive Threshold,4,8,220,7,0.33,0.36,0.66,0.31
AVRO,8,35.6,6.75,4.6,Ibk,No,No,Sensitive Learning,4,8,220,7,0.33,0.36,0.66,0.31
AVRO,8,35.6,6.75,4.6,Ibk,No,oversampling,No,10,73,155,1,0.12,0.91,0.81,0.14
AVRO,8,35.6,6.75,4.6,Ibk,No,oversampling,Sensitive Threshold,10,73,155,1,0.12,0.91,0.79,0.14
AVRO,8,35.6,6.75,4.6,Ibk,No,oversampling,Sensitive Learning,8,57,171,3,0.12,0.73,0.65,0.14
AVRO,8,35.6,6.75,4.6,Ibk,No,undersampling,No,8,49,179,3,0.14,0.73,0.76,0.17
AVRO,8,35.6,6.75,4.6,Ibk,No,undersampling,Sensitive Threshold,8,49,179,3,0.14,0.73,0.76,0.17
AVRO,8,35.6,6.75,4.6,Ibk,No,undersampling,Sensitive Learning,3,11,217,8,0.21,0.27,0.61,0.2
AVRO,8,35.6,6.75,4.6,Ibk,No,SMOTE,No,4,10,218,7,0.29,0.36,0.66,0.28
AVRO,8,35.6,6.75,4.6,Ibk,No,SMOTE,Sensitive Threshold,4,10,218,7,0.29,0.36,0.66,0.28
AVRO,8,35.6,6.75,4.6,Ibk,No,SMOTE,Sensitive Learning,6,14,214,5,0.3,0.55,0.7,0.35
AVRO,8,35.6,6.75,4.6,Ibk,Best first,No,No,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Best first,No,Sensitive Threshold,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Best first,No,Sensitive Learning,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Best first,oversampling,No,5,23,205,6,0.18,0.45,0.68,0.2
AVRO,8,35.6,6.75,4.6,Ibk,Best first,oversampling,Sensitive Threshold,5,23,205,6,0.18,0.45,0.68,0.2
AVRO,8,35.6,6.75,4.6,Ibk,Best first,oversampling,Sensitive Learning,8,64,164,3,0.11,0.73,0.79,0.12
AVRO,8,35.6,6.75,4.6,Ibk,Best first,undersampling,No,8,46,182,3,0.15,0.73,0.76,0.18
AVRO,8,35.6,6.75,4.6,Ibk,Best first,undersampling,Sensitive Threshold,8,46,182,3,0.15,0.73,0.76,0.18
AVRO,8,35.6,6.75,4.6,Ibk,Best first,undersampling,Sensitive Learning,1,9,219,10,0.1,0.09,0.53,0.05
AVRO,8,35.6,6.75,4.6,Ibk,Best first,SMOTE,No,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Best first,SMOTE,Sensitive Threshold,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Best first,SMOTE,Sensitive Learning,3,10,218,8,0.23,0.27,0.68,0.21
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,No,No,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,No,Sensitive Threshold,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,No,Sensitive Learning,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,oversampling,No,5,23,205,6,0.18,0.45,0.68,0.2
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,oversampling,Sensitive Threshold,5,23,205,6,0.18,0.45,0.68,0.2
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,oversampling,Sensitive Learning,8,64,164,3,0.11,0.73,0.79,0.12
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,undersampling,No,8,46,182,3,0.15,0.73,0.76,0.18
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,undersampling,Sensitive Threshold,8,46,182,3,0.15,0.73,0.76,0.18
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,undersampling,Sensitive Learning,1,9,219,10,0.1,0.09,0.53,0.05
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,SMOTE,No,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,SMOTE,Sensitive Threshold,3,1,227,8,0.75,0.27,0.63,0.38
AVRO,8,35.6,6.75,4.6,Ibk,Greedy Backward,SMOTE,Sensitive Learning,3,10,218,8,0.23,0.27,0.68,0.21
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,No,No,4,6,222,7,0.4,0.36,0.83,0.35
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,No,Sensitive Threshold,9,56,172,2,0.14,0.82,0.79,0.17
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,No,Sensitive Learning,7,47,181,4,0.13,0.64,0.84,0.15
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,oversampling,No,6,25,203,5,0.19,0.55,0.85,0.23
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,oversampling,Sensitive Threshold,6,45,183,5,0.12,0.55,0.67,0.13
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,oversampling,Sensitive Learning,4,31,197,7,0.11,0.36,0.84,0.11
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,undersampling,No,9,40,188,2,0.18,0.82,0.89,0.24
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,undersampling,Sensitive Threshold,11,220,8,0,0.05,1,0.52,0
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,undersampling,Sensitive Learning,2,10,218,9,0.17,0.18,0.84,0.13
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,SMOTE,No,6,32,196,5,0.16,0.55,0.83,0.19
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,SMOTE,Sensitive Threshold,11,223,5,0,0.05,1,0.51,0
AVRO,8,35.6,6.75,4.6,Naive Bayes,No,SMOTE,Sensitive Learning,7,45,183,4,0.13,0.64,0.74,0.16
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,No,No,1,1,227,10,0.5,0.09,0.78,0.14
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,No,Sensitive Threshold,3,3,225,8,0.5,0.27,0.63,0.33
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,No,Sensitive Learning,4,6,222,7,0.4,0.36,0.8,0.35
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,oversampling,No,3,6,222,8,0.33,0.27,0.83,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,oversampling,Sensitive Threshold,4,19,209,7,0.17,0.36,0.64,0.18
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,oversampling,Sensitive Learning,5,24,204,6,0.17,0.45,0.86,0.2
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,undersampling,No,4,11,217,7,0.27,0.36,0.86,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,undersampling,Sensitive Threshold,8,30,198,3,0.21,0.73,0.8,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,undersampling,Sensitive Learning,5,16,212,6,0.24,0.45,0.83,0.27
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,SMOTE,No,2,3,225,9,0.4,0.18,0.77,0.23
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,SMOTE,Sensitive Threshold,5,7,221,6,0.42,0.45,0.71,0.41
AVRO,8,35.6,6.75,4.6,Naive Bayes,Best first,SMOTE,Sensitive Learning,4,9,219,7,0.31,0.36,0.73,0.3
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,No,No,1,1,227,10,0.5,0.09,0.78,0.14
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,No,Sensitive Threshold,3,3,225,8,0.5,0.27,0.63,0.33
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,No,Sensitive Learning,4,6,222,7,0.4,0.36,0.8,0.35
AVRO,8,35.6,6.75,4.6,Naive Bayes,Greedy Backward,oversampling,No,3,6,222,8,0.33,0.27,0.83,0.27
